station,name,county,latitude,longitude,elevation,year,month,cdsd,emnt,emxt,hdsd,tavg,tmax,tmin
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2005,9,,-0.6,32.2,242.7,14.8,22.7,7
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2005,10,,-8.3,25,556.6,8.4,13.6,3.2
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2005,11,,-13.9,12.2,1106.5,0,4,-4
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2005,12,,-13.3,1.7,1794.9,-5.4,-3.1,-7.7
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2010,1,0,-22.2,6.7,2862.9,-7.1,-3.4,-10.7
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2010,2,0,-23.9,8.3,3542.7,-5.9,-0.8,-11.1
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2010,3,0,-20,17.2,4076,1.1,9.1,-6.8
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2010,4,0,-8.3,25.6,4403,6.5,14.5,-1.5
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2010,5,18.7,-9.4,32.8,4600.2,12.2,20.1,4.2
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2010,7,,0.6,30,23.7,19.1,26.2,11.9
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2010,8,,1.7,32.2,64.6,19.3,26.6,12
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2010,9,,-3.3,23.3,298.3,10.5,17.4,3.7
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2010,10,,-5,27.8,646.3,7.1,14.5,-0.3
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2010,11,,-12.8,16.1,1129.8,1.7,6.2,-2.9
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2010,12,,-21.7,5.6,1849.8,-5.6,-2.2,-8.9
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2015,1,0,-25.6,1.1,3057.9,-10.7,-5.2,-16.2
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2015,2,0,-38.3,-2.8,4030.2,-16.4,-9.4,-23.4
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2015,3,0,-28.3,12.2,4740.7,-4.6,2.7,-11.9
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2015,4,0,-15,17.8,5202.9,2.9,9.6,-3.7
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2015,5,0,-7.8,26.7,5452.7,10.3,18.4,2.2
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2015,6,0,-2.8,27.8,5603.7,13.3,21.6,5
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2015,7,38.6,0,35,62.6,17.6,26.3,8.8
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2015,8,68.1,1.1,32.8,135,16.9,23.9,10
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2015,9,95.8,-3.3,29.4,242.4,15.7,23,8.4
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2015,11,,-16.7,20,,2.9,8.5,-2.7
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2015,12,,-13.3,10.6,,-0.4,3.1,-3.9
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2020,1,0,-25,3.9,2758.3,-5,-1.1,-8.8
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2020,2,0,-28.9,10,3524.9,-8.1,-1.7,-14.5
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2020,3,0,-20.6,10.6,4138.6,-1.5,4,-6.9
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2020,4,0,-20,18.9,4667.5,0.7,8.4,-7
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2020,5,10.1,-10.6,30.6,4961.6,9.2,16.3,2
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2020,6,24.1,-1.7,31.1,5058.3,15.6,24.6,6.5
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2020,7,93.3,5,33.9,26.4,19.7,27.2,12.3
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2020,8,118.9,2.2,32.2,82.3,17.4,24.9,9.9
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2020,9,119.2,-4.4,28.3,279.5,11.8,18.6,4.9
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2020,10,119.2,-8.9,19.4,759.3,2.9,8.6,-2.9
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2020,11,119.2,-13.3,22.8,1246.9,2.1,7.8,-3.6
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2020,12,119.2,-20.6,8.3,1865.1,-3.3,0.5,-7
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2025,1,0,-31.1,6.7,2493.7,-9,-4.4,-13.5
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2025,2,0,-28.3,12.8,3236.5,-8.2,-2.7,-13.7
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2025,3,0,-18.9,15.6,3816.3,-2.3,3.9,-8.5
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2025,4,0,-21.1,17.8,4294.9,2.4,8.9,-4.1
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2025,5,4.4,-7.2,29.4,4570.2,9.6,17.5,1.7
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2025,6,38.8,-1.1,33.9,4650.2,16.8,24.4,9.2
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2025,7,82.4,1.7,34.4,46.9,18.2,26.3,10.1
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2025,8,117.9,-1.1,32.2,119.7,17.1,24.7,9.5
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2025,9,125.7,-0.6,29.4,229.5,14.9,21.7,8.2
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2025,10,132.4,-5.6,30,511.2,9.5,16.3,2.6
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2025,11,132.4,-11.1,12.8,1041.9,0.6,5.2,-3.9
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",Schoolcraft,46.2536,-86.7142,248.4,2025,12,,-27.2,4.4,,-7.3,-3.1,-11.4
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1970,1,0,-18,33,5037,11.8,20.9,2.6
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1970,2,0,-33,41,6372,13.9,26.5,1.3
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1970,4,,12,66,,38.2,47.4,29
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1970,5,,27,74,,48.9,58.9,38.9
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1970,6,,29,93,,58.4,71.2,45.6
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1970,7,,7.2,32.2,26.2,19.1,24.8,13.4
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1970,8,,2.8,29.4,68.7,18,25.2,10.8
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1970,9,,-1.1,26.1,203.7,13.9,19.3,8.5
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1970,10,,-5.6,19.4,469.9,9.3,15.5,3
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1970,11,,-16.1,15,963.7,1.9,6.7,-2.9
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1970,12,,-23.3,6.7,1682,-6.4,-0.7,-12
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1980,1,0,-23.9,5.6,2554.9,-6.9,-2.3,-11.6
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1980,2,0,-23.3,3.3,3342.7,-8.8,-3.5,-14.1
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1980,3,0,-23.3,9.4,4062.3,-4.9,0,-9.8
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1980,4,0,-6.1,16.7,4450.8,5,9.3,0.6
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1980,5,0,1.1,26.7,4659.2,11.6,16.9,6.3
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1980,6,0,1.1,25,4836.5,12.4,16.9,7.9
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1980,7,26.7,7.8,31.1,29.7,18.2,22.9,13.6
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1980,8,73.1,10,30,38.9,19.5,23.5,15.6
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1980,9,74.8,-0.6,25.6,182.3,13.6,18.6,8.6
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1980,10,74.8,-3.9,19.4,563.2,5.2,9.8,0.6
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1980,11,74.8,-8.3,10,1059.6,1.2,4.7,-2.2
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1980,12,74.8,-20,5.6,1837.2,-6.7,-2.4,-11.1
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1990,1,0,-13.3,3.3,2828.2,-3.7,0.4,-7.8
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1990,2,0,-17.8,3.3,3530.6,-6.7,-2.2,-11.4
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1990,3,0,-20.6,10,4193,-3,1.3,-7.3
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1990,4,0,-10,17.2,4634.6,3.6,7.9,-0.6
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1990,5,0,-1.7,21.1,4944.3,8.3,13.3,3.4
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1990,6,2,1.7,26.7,5073.6,14,18.7,9.3
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1990,7,16.7,7.2,27.8,55.9,17,21.8,12.2
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1990,8,24.8,7.2,26.7,108.7,16.9,21.1,12.7
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1990,9,29.1,1.1,30.6,277,12.9,18.4,7.3
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1990,10,29.1,-2.8,17.2,649.9,6.3,10.9,1.8
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1990,11,29.1,-6.1,14.4,1119.5,2.7,6.1,-0.7
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1990,12,29.1,-25,7.8,1846.5,-5.1,-1.1,-9.2
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1995,1,0,-20,3.3,2349.8,-6,-2.6,-9.3
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1995,2,0,-22.2,3.3,3058.1,-7,-3.1,-10.8
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1995,3,0,-13.9,12.2,3646.7,-0.6,3.3,-4.6
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1995,4,0,-10.6,11.7,4137.6,2,6,-2.1
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1995,5,0,1.7,22.2,4390.3,10.2,14.9,5.5
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1995,6,34.3,3.9,35.6,4469.1,16.9,21.4,12.3
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1995,7,61.8,6.7,29.4,42.6,17.9,22.2,13.4
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1995,8,130.3,11.1,28.3,43.4,20.5,24.9,16.1
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1995,9,131.6,0,24.4,225,12.3,17.6,7.1
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1995,10,131.6,-1.7,17.8,548.4,7.9,11.3,4.5
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1995,11,131.6,-14.4,10,1165.6,-2.9,1.3,-7.1
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,1995,12,131.6,-20.6,3.3,1968.5,-7.6,-3.4,-11.7
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2000,1,0,-21.1,2.8,2516,-8.6,-3.4,-13.7
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2000,2,0,-23.3,7.2,3200.6,-5.3,-0.3,-10.2
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2000,3,0,-11.1,11.1,3758.5,0.3,4.4,-3.7
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2000,4,0,-5.6,20.6,4207.6,3.4,8,-1.3
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2000,5,0,0,21.1,4459.6,10.2,14.3,6.1
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2000,6,2.5,3.3,25,4562.5,15,19.2,10.8
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2000,7,28.6,4.4,29.4,41.3,17.8,22.4,13.3
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2000,8,42.9,3.9,27.8,83.9,17.4,22.4,12.5
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2000,9,45.7,-1.7,23.3,245.3,13.1,17.6,8.5
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2000,10,45.7,-1.1,23.3,530.9,9.1,13.6,4.6
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2000,11,45.7,-9.4,13.9,1027.5,1.8,4.8,-1.2
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2000,12,45.7,-19.4,2.8,1884,-9.3,-5.2,-13.4
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2005,1,0,-22.8,2.8,2520.1,-8.9,-4.8,-13
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2005,2,0,-15.6,5,3170.6,-4.9,-0.8,-9
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2005,3,0,-16.1,8.3,3863.5,-4,0.9,-9
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2005,4,0,-2.2,17.8,4246.2,5.6,10.1,1
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2005,5,0,-2.2,20.6,4538.4,8.9,12.8,5
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2005,6,15.8,8.3,28.9,4570.7,17.8,21.9,13.6
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2005,7,86.3,8.3,33.3,24.2,19.8,25.2,14.5
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2005,8,144.4,8.9,28.9,34.7,19.9,24.7,15
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2005,9,162.1,4.4,26.1,106.2,16.5,21.6,11.5
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2005,10,162.1,-1.7,20,385.6,9.3,13.4,5.3
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2005,11,162.1,-14.4,12.2,893.4,1.4,5.7,-2.9
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2005,12,162.1,-17.8,2.8,1631.4,-5.5,-2.4,-8.6
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2010,1,0,-19.4,3.3,2519.1,-6.4,-3.4,-9.3
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2010,2,0,-16.7,3.3,3171.3,-5,-1.1,-8.9
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2010,3,0,-10.6,17.2,3689.3,1.6,6.6,-3.3
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2010,4,0,-2.8,16.1,4057.7,6.1,10.7,1.4
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2010,5,1.9,-2.8,27.2,4276.6,11.3,15.8,6.9
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2010,6,5.6,5.6,24.4,4368.3,15.4,19.4,11.4
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2010,7,34.6,6.1,28.9,20.7,18.6,23,14.2
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2010,8,105.2,9.4,29.4,31.9,20.3,24.4,16.1
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2010,9,109.1,3.3,25.6,187.9,13.1,18.3,7.9
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2010,10,109.1,0,21.7,480.9,8.9,14.1,3.7
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2010,11,109.1,-11.7,15,929.7,2.3,6.2,-1.6
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2010,12,109.1,-15,6.1,1640.9,-5.4,-2.4,-8.4
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2015,1,0,-23.9,2.2,2724.2,-10.3,-6,-14.7
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2015,2,0,-31.1,-1.7,3629.6,-15.2,-9.2,-21.2
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2015,3,0,-23.9,9.4,4337.4,-4.5,0.3,-9.3
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2015,4,0,-9.4,18.9,4786.7,2.8,7.4,-1.8
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2015,5,0,-1.7,20,5078.3,8.9,13.1,4.8
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2015,6,0,2.2,23.3,5212.1,13.9,18.1,9.7
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2015,7,31.7,6.7,30,51.8,17.6,22.2,13.1
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2015,8,57,6.7,30,93.9,17.8,21.9,13.7
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2015,9,75.6,3.3,26.7,163.7,16.6,20.4,12.8
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2015,10,75.6,-1.7,20.6,462.7,8.4,12.9,3.8
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2015,11,75.6,-8.3,13.9,903.4,3.6,7.6,-0.3
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2015,12,75.6,-10,10.6,1448.9,0.7,3.6,-2.1
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2020,1,0,-15,3.9,2490.8,-4.4,-1.1,-7.7
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2020,2,0,-21.7,6.1,3228.4,-7.1,-2.5,-11.7
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2020,3,0,-12.2,6.1,3828.4,-1,1.9,-4
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2020,4,0,-7.8,14.4,4329,1.6,5.4,-2.1
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2020,5,0,-3.9,18.9,4642.8,8.2,12.2,4.2
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2020,6,2.8,3.3,25,4752.2,14.8,19.1,10.4
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2020,7,68.6,10.6,31.7,10.8,20.1,24.2,16
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2020,8,90.6,8.9,26.1,37.8,18.2,22.3,14
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2020,9,90.6,1.7,20.6,201,12.7,16.6,8.8
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2020,10,90.6,-3.3,17.2,611.1,5.1,8.8,1.4
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2020,11,90.6,-7.2,13.9,1076.7,2.8,6.6,-1
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2020,12,90.6,-15.6,6.7,1733.4,-2.9,0.1,-5.8
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2025,1,0,-25,3.3,2347.3,-8.3,-4.2,-12.3
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2025,2,0,-19.4,12.2,3067.4,-7.4,-2.8,-12
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2025,3,0,-13.3,10.6,3678.6,-1.4,2.8,-5.6
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2025,4,0,-10,15,4140.3,2.9,7,-1.1
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2025,5,0.3,-2.8,26.1,4402.6,9.9,14.6,5.2
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2025,6,2,4.4,24.4,4504.6,15,18.9,11.1
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2025,7,41.1,8.9,28.9,24.2,18.8,23.6,14.1
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2025,8,87.8,6.1,27.8,64.2,18.6,22.7,14.4
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2025,9,89.2,4.4,24.4,156.2,15.3,19.2,11.4
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2025,10,90.6,-0.6,21.1,392.8,10.8,14.9,6.6
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2025,11,90.6,-7.8,12.2,863.2,2.1,5.8,-1.6
USC00205073,"MANISTIQUE WWTP, MI US",Schoolcraft,45.9512,-86.2513,182.9,2025,12,90.6,-18.3,3.9,1619,-6.1,-2.5,-9.6
USR0000MSEN,"SENEY MICHIGAN, MI US",Schoolcraft,46.2403,-85.9428,221.3,2005,1,0,-25,3.9,2590.9,-9.3,-5.3,-13.4
USR0000MSEN,"SENEY MICHIGAN, MI US",Schoolcraft,46.2403,-85.9428,221.3,2005,2,0,-20,7.2,3238.1,-4.8,-0.1,-9.5
