"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","EMNT","EMXT","HDSD","TAVG","TMAX","TMIN"
"USC00206680","PORT HURON, MI US","42.975","-82.4194","179.8","2010-01","0.0","-15.0","6.7","1938.5","-4.2","-1.2","-7.2"
"USC00206680","PORT HURON, MI US","42.975","-82.4194","179.8","2010-02","0.0","-11.1","6.7","2508.7","-2.0","0.9","-5.0"
"USC00206680","PORT HURON, MI US","42.975","-82.4194","179.8","2010-03","0.0","-7.2","19.4","2939.1","4.4","9.2","-0.3"
"USC00206680","PORT HURON, MI US","42.975","-82.4194","179.8","2010-04","0.0","-1.1","28.3","3168.7","10.7","16.0","5.4"
"USC00206680","PORT HURON, MI US","42.975","-82.4194","179.8","2010-05","35.9","1.7","31.1","3262.1","16.5","21.0","12.0"
"USC00206680","PORT HURON, MI US","42.975","-82.4194","179.8","2010-06","114.8","10.6","31.1","3272.9","20.6","25.3","15.9"
"USC00207891","STEVENSVILLE 1 SE, MI US","42.0017","-86.5222","179.8","2010-04",,,,,,,
"USC00207891","STEVENSVILLE 1 SE, MI US","42.0017","-86.5222","179.8","2010-05",,,,,,,
"USC00206442","PELLSTON AIRPORT NUMBER 2, MI US","45.5719","-84.7858","217.0","2010-01","0.0","-22.8","5.6","2528.2","-6.9","-2.7","-11.1"
"USC00206442","PELLSTON AIRPORT NUMBER 2, MI US","45.5719","-84.7858","217.0","2010-02","0.0","-20.6","3.3","3259.5","-7.8","-2.3","-13.3"
"USC00206442","PELLSTON AIRPORT NUMBER 2, MI US","45.5719","-84.7858","217.0","2010-03","0.0","-15.6","17.8","3796.0","1.0","8.4","-6.4"
"USC00206442","PELLSTON AIRPORT NUMBER 2, MI US","45.5719","-84.7858","217.0","2010-04","0.5","-5.6","29.4","4099.5","8.2","15.9","0.6"
"USC00206442","PELLSTON AIRPORT NUMBER 2, MI US","45.5719","-84.7858","217.0","2010-05","27.7","-3.9","33.3","4271.9","13.6","20.8","6.5"
"USC00206442","PELLSTON AIRPORT NUMBER 2, MI US","45.5719","-84.7858","217.0","2010-06","42.1","3.3","30.0","4348.3","16.3","22.2","10.4"
"USC00203295","GRAND HAVEN WASTEWATER PLANT, MI US","43.0618","-86.2044","182.9","2010-01","0.0","-16.7","7.8","2238.4","-4.8","-2.1","-7.4"
"USC00203295","GRAND HAVEN WASTEWATER PLANT, MI US","43.0618","-86.2044","182.9","2010-02","0.0","-13.9","2.8","2864.9","-4.0","-1.1","-7.0"
"USC00203295","GRAND HAVEN WASTEWATER PLANT, MI US","43.0618","-86.2044","182.9","2010-03","0.0","-8.3","13.9","3354.8","2.5","7.9","-2.8"
"USC00203295","GRAND HAVEN WASTEWATER PLANT, MI US","43.0618","-86.2044","182.9","2010-04","0.8","-4.4","25.0","3631.1","9.1","14.7","3.6"
"USC00203295","GRAND HAVEN WASTEWATER PLANT, MI US","43.0618","-86.2044","182.9","2010-05","27.2","-1.7","30.6","3794.8","13.9","19.0","8.8"
"USC00203295","GRAND HAVEN WASTEWATER PLANT, MI US","43.0618","-86.2044","182.9","2010-06","54.7","8.9","28.3","3828.4","18.1","22.7","13.6"
"US1MIMT0002","TRUFANT 0.1 SE, MI US","43.311641","-85.352996","257.9","2010-04",,,,,,,
"US1MIMT0002","TRUFANT 0.1 SE, MI US","43.311641","-85.352996","257.9","2010-05",,,,,,,
"USC00204257","KALKASKA, MI US","44.728","-85.1727","315.5","2010-01","0.0","-21.7","5.0","2621.1","-7.1","-3.4","-10.7"
"USC00204257","KALKASKA, MI US","44.728","-85.1727","315.5","2010-02","0.0","-20.6","3.3","3333.4","-7.1","-2.4","-11.8"
"USC00204257","KALKASKA, MI US","44.728","-85.1727","315.5","2010-03","0.0","-16.1","16.7","3854.5","1.5","9.1","-6.0"
"USC00204257","KALKASKA, MI US","44.728","-85.1727","315.5","2010-04","0.0","-5.6","27.2","4168.1","7.9","14.8","0.9"
"USC00204257","KALKASKA, MI US","44.728","-85.1727","315.5","2010-05","28.6","-5.0","31.7","4337.6","13.8","20.7","6.9"
"USC00204257","KALKASKA, MI US","44.728","-85.1727","315.5","2010-06","54.7","2.8","29.4","4402.8","17.0","22.5","11.6"
"USC00207407","SCOTTVILLE 2 SE, MI US","43.93364","-86.24508","203.0","2010-01",,,,,,,
"USC00207407","SCOTTVILLE 2 SE, MI US","43.93364","-86.24508","203.0","2010-02",,,,,,,
"USC00207407","SCOTTVILLE 2 SE, MI US","43.93364","-86.24508","203.0","2010-03",,,,,,,
"USC00207407","SCOTTVILLE 2 SE, MI US","43.93364","-86.24508","203.0","2010-04",,,,,,,
"USC00207407","SCOTTVILLE 2 SE, MI US","43.93364","-86.24508","203.0","2010-05",,,,,,,
"USC00207407","SCOTTVILLE 2 SE, MI US","43.93364","-86.24508","203.0","2010-06",,,,,,,
"USC00204258","KALKASKA 11 SE, MI US","44.5897","-85.0486","330.1","2010-01","0.0","-20.0","5.0","2679.6","-6.9","-3.2","-10.6"
"USC00204258","KALKASKA 11 SE, MI US","44.5897","-85.0486","330.1","2010-02","0.0","-21.1","5.0","3375.0","-6.5","-2.0","-11.0"
"USC00204258","KALKASKA 11 SE, MI US","44.5897","-85.0486","330.1","2010-03","0.0","-15.0","17.8","3887.5","1.8","9.5","-5.9"
"USC00204258","KALKASKA 11 SE, MI US","44.5897","-85.0486","330.1","2010-04","0.0","-5.6","28.3","4195.5","8.1","15.6","0.5"
"USC00204258","KALKASKA 11 SE, MI US","44.5897","-85.0486","330.1","2010-05","27.5","-5.6","32.2","4363.6","13.8","21.2","6.4"
"USC00204258","KALKASKA 11 SE, MI US","44.5897","-85.0486","330.1","2010-06","49.5","1.7","29.4","4432.7","16.8","22.4","11.1"
"US1MIMM0001","SPALDING 0.5 NW, MI US","45.698937","-87.5153","262.7","2010-01",,,,,,,
"US1MIMM0001","SPALDING 0.5 NW, MI US","45.698937","-87.5153","262.7","2010-04",,,,,,,
