"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","EMNT","EMXT","HDSD","TAVG","TMAX","TMIN"
"USC00201122","BURLINGTON, MI US","42.103","-85.0833","292.6","1990-07",,,,,,,
"USC00201122","BURLINGTON, MI US","42.103","-85.0833","292.6","1990-08",,,,,,,
"USC00201122","BURLINGTON, MI US","42.103","-85.0833","292.6","1990-09",,,,,,,
"USC00201122","BURLINGTON, MI US","42.103","-85.0833","292.6","1990-10",,,,,,,
"USC00201122","BURLINGTON, MI US","42.103","-85.0833","292.6","1990-11",,,,,,,
"USC00201122","BURLINGTON, MI US","42.103","-85.0833","292.6","1990-12",,,,,,,
"USC00200032","ADRIAN 2 NNE, MI US","41.91636","-84.01635","231.6","1990-07",,"8.3","36.7","6.7","21.5","27.9","15.0"
"USC00200032","ADRIAN 2 NNE, MI US","41.91636","-84.01635","231.6","1990-08",,"7.8","36.7","13.6","20.4","26.9","14.0"
"USC00200032","ADRIAN 2 NNE, MI US","41.91636","-84.01635","231.6","1990-09",,"1.7","33.3","93.3","17.0","23.5","10.6"
"USC00200032","ADRIAN 2 NNE, MI US","41.91636","-84.01635","231.6","1990-10",,"-3.9","28.3","324.0","10.5","17.5","3.5"
"USC00200032","ADRIAN 2 NNE, MI US","41.91636","-84.01635","231.6","1990-11",,"-6.1","23.3","678.7","6.2","12.5","-0.1"
"USC00200032","ADRIAN 2 NNE, MI US","41.91636","-84.01635","231.6","1990-12",,"-17.2","13.3","1189.2","-0.1","5.0","-5.2"
"USC00204078","IONIA 2 SSW, MI US","42.953","-85.0777","245.4","1990-07",,"8.9","34.4","7.8","20.6","26.5","14.6"
"USC00204078","IONIA 2 SSW, MI US","42.953","-85.0777","245.4","1990-08",,"8.9","32.2","25.3","19.7","25.2","14.3"
"USC00204078","IONIA 2 SSW, MI US","42.953","-85.0777","245.4","1990-09",,"2.2","32.8","121.4","16.2","22.7","9.8"
"USC00204078","IONIA 2 SSW, MI US","42.953","-85.0777","245.4","1990-10",,,"28.3",,,"13.6",
"USC00202298","DUNBAR FOREST EXPERIMENTAL ST, MI US","46.31667","-84.23333","182.9","1990-07",,,,,,,
"USC00202298","DUNBAR FOREST EXPERIMENTAL ST, MI US","46.31667","-84.23333","182.9","1990-08",,"6.1","27.8",,"17.3","23.4","11.1"
"USC00203661","HASTINGS, MI US","42.64208","-85.28819","250.2","1990-07","159.2","8.9","33.9","11.7","20.7","27.1","14.3"
"USC00203661","HASTINGS, MI US","42.64208","-85.28819","250.2","1990-08","218.7","7.8","32.8","28.4","19.8","26.0","13.6"
"USC00203661","HASTINGS, MI US","42.64208","-85.28819","250.2","1990-09","259.5","2.2","33.3","108.2","17.0","23.7","10.4"
"USC00203661","HASTINGS, MI US","42.64208","-85.28819","250.2","1990-10","263.9","-5.6","29.4","393.2","9.3","16.0","2.5"
"USC00203661","HASTINGS, MI US","42.64208","-85.28819","250.2","1990-11","263.9","-6.7","23.9","780.4","5.4","11.2","-0.3"
"USC00203661","HASTINGS, MI US","42.64208","-85.28819","250.2","1990-12","263.9","-18.3","12.2","1388.5","-1.3","3.3","-5.8"
"USC00202851","FLINT 7 W, MI US","43.0377","-83.7694","207.0","1990-07",,,,,,,
"USC00202851","FLINT 7 W, MI US","43.0377","-83.7694","207.0","1990-08",,,,,,,
"USC00202851","FLINT 7 W, MI US","43.0377","-83.7694","207.0","1990-09",,,,,,,
"USC00202851","FLINT 7 W, MI US","43.0377","-83.7694","207.0","1990-10",,,,,,,
"USC00202851","FLINT 7 W, MI US","43.0377","-83.7694","207.0","1990-11",,,,,,,
"USC00202851","FLINT 7 W, MI US","43.0377","-83.7694","207.0","1990-12",,,,,,,
"USC00203303","GRAND JUNCTION, MI US","42.4","-86.06667","207.3","1990-09",,,"33.9",,,"23.8",
"USC00203303","GRAND JUNCTION, MI US","42.4","-86.06667","207.3","1990-10",,,"29.4",,,"16.2",
"USC00205603","MORENCI, MI US","41.7216","-84.2147","234.7","1990-07",,,,,,,
"USC00205603","MORENCI, MI US","41.7216","-84.2147","234.7","1990-08",,,,,,,
"USC00205603","MORENCI, MI US","41.7216","-84.2147","234.7","1990-09",,,,,,,
"USC00205603","MORENCI, MI US","41.7216","-84.2147","234.7","1990-10",,,,,,,
"USC00205603","MORENCI, MI US","41.7216","-84.2147","234.7","1990-11",,,,,,,
"USC00205603","MORENCI, MI US","41.7216","-84.2147","234.7","1990-12",,,,,,,
"USC00209006","WILLIAMSTON, MI US","42.7103","-84.2503","272.8","1990-07",,,,,,,
"USC00209006","WILLIAMSTON, MI US","42.7103","-84.2503","272.8","1990-08",,,,,,,
"USC00209006","WILLIAMSTON, MI US","42.7103","-84.2503","272.8","1990-09",,,,,,,
"USC00209006","WILLIAMSTON, MI US","42.7103","-84.2503","272.8","1990-10",,,,,,,
"USC00209006","WILLIAMSTON, MI US","42.7103","-84.2503","272.8","1990-11",,,,,,,
"USC00209006","WILLIAMSTON, MI US","42.7103","-84.2503","272.8","1990-12",,,,,,,
"USC00206658","PONTIAC WWTP, MI US","42.6388","-83.2555","271.3","1990-07","196.8","10.0","36.1","2.0","22.0","28.1","15.9"
"USC00206658","PONTIAC WWTP, MI US","42.6388","-83.2555","271.3","1990-08","279.3","10.0","32.2","6.2","21.1","26.2","16.1"
"USC00206658","PONTIAC WWTP, MI US","42.6388","-83.2555","271.3","1990-09","320.4","3.3","30.0","76.8","17.3","22.9","11.6"
"USC00206658","PONTIAC WWTP, MI US","42.6388","-83.2555","271.3","1990-10","326.3","-2.2","27.2","289.0","11.0","16.4","5.6"
"USC00206658","PONTIAC WWTP, MI US","42.6388","-83.2555","271.3","1990-11","326.3","-5.6","22.8","647.9","5.9","11.0","0.9"
"USC00206658","PONTIAC WWTP, MI US","42.6388","-83.2555","271.3","1990-12","326.3","-17.2","11.1","1218.5","-0.7","3.3","-4.6"
"USC00200552","BATTLE CREEK 5 NW, MI US","42.3678","-85.2634","281.3","1990-07","179.9","7.2","33.9","8.6","20.9","27.0","14.8"
"USC00200552","BATTLE CREEK 5 NW, MI US","42.3678","-85.2634","281.3","1990-08","245.7","5.0","31.7","20.1","20.1","26.0","14.2"
"USC00200552","BATTLE CREEK 5 NW, MI US","42.3678","-85.2634","281.3","1990-09","289.6","1.1","32.8","100.9","17.0","22.9","11.2"
"USC00200552","BATTLE CREEK 5 NW, MI US","42.3678","-85.2634","281.3","1990-10","290.2","-6.7","28.3","370.7","9.6","16.6","2.7"
"USC00200552","BATTLE CREEK 5 NW, MI US","42.3678","-85.2634","281.3","1990-11","290.2","-6.7","23.3","742.5","5.9","11.6","0.3"
"USC00200552","BATTLE CREEK 5 NW, MI US","42.3678","-85.2634","281.3","1990-12","290.2","-18.3","11.7","1353.3","-1.4","3.3","-6.1"
"USC00201486","CHATHAM EXPERIMENT FARM 2, MI US","46.3414","-86.9242","265.2","1990-07","67.3","3.3","29.4","45.1","18.2","25.1","11.3"
"USC00201486","CHATHAM EXPERIMENT FARM 2, MI US","46.3414","-86.9242","265.2","1990-08","107.1","4.4","28.9","82.1","18.4","25.3","11.5"
"USC00201486","CHATHAM EXPERIMENT FARM 2, MI US","46.3414","-86.9242","265.2","1990-09","123.0","0.6","28.3","214.0","14.5","20.8","8.2"
"USC00201486","CHATHAM EXPERIMENT FARM 2, MI US","46.3414","-86.9242","265.2","1990-10","123.0","-4.4","20.6","559.0","7.2","12.6","1.9"
"USC00201486","CHATHAM EXPERIMENT FARM 2, MI US","46.3414","-86.9242","265.2","1990-11","123.0","-8.9","18.9","1025.1","2.8","6.8","-1.2"
"USC00201486","CHATHAM EXPERIMENT FARM 2, MI US","46.3414","-86.9242","265.2","1990-12","123.0","-26.1","11.1","1759.0","-5.3","-1.1","-9.5"
"USC00207742","SPALDING 1 NW, MI US","45.7019","-87.5255","262.1","1990-07",,,,,,,
"USC00207742","SPALDING 1 NW, MI US","45.7019","-87.5255","262.1","1990-08",,,,,,,
"USC00207742","SPALDING 1 NW, MI US","45.7019","-87.5255","262.1","1990-09",,,,,,,
"USC00207742","SPALDING 1 NW, MI US","45.7019","-87.5255","262.1","1990-10",,,,,,,
"USC00207742","SPALDING 1 NW, MI US","45.7019","-87.5255","262.1","1990-11",,,,,,,
"USC00207742","SPALDING 1 NW, MI US","45.7019","-87.5255","262.1","1990-12",,,,,,,
"USC00205567","MONTAGUE 4 NW, MI US","43.461","-86.41773","198.1","1990-07","91.4","6.1","29.4","14.6","19.9","25.7","14.1"
"USC00205567","MONTAGUE 4 NW, MI US","43.461","-86.41773","198.1","1990-08","143.0","3.3","29.4","44.2","19.0","24.5","13.5"
"USC00205567","MONTAGUE 4 NW, MI US","43.461","-86.41773","198.1","1990-09","169.4","0.6","35.6","130.3","16.4","22.2","10.5"
"USC00205567","MONTAGUE 4 NW, MI US","43.461","-86.41773","198.1","1990-10","169.4","-6.1","22.8","416.4","9.1","14.5","3.7"
"USC00205567","MONTAGUE 4 NW, MI US","43.461","-86.41773","198.1","1990-11","169.4","-6.7","18.9","826.5","4.7","9.4","0.0"
"USC00205567","MONTAGUE 4 NW, MI US","43.461","-86.41773","198.1","1990-12","169.4","-15.6","11.1","1410.8","-1.1","2.7","-4.9"
