"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00205662","CENTRAL MICHIGAN UNIVERSITY, MI US","43.5859","-84.7694","242.3","1970-06","176","0","41",",0,20,+","95",",0,30,","7268","0","67.1",",0","79.2",",,,0","54.9",",,,0"
"USC00208034","NORTHPORT NUMBER 2, MI US","45.11667","-85.61667","220.1","1970-01",,,,,,,,,,,,,,
"USC00208034","NORTHPORT NUMBER 2, MI US","45.11667","-85.61667","220.1","1970-02",,,,,,,,,,,,,,
"USC00208034","NORTHPORT NUMBER 2, MI US","45.11667","-85.61667","220.1","1970-03",,,,,,,,,,,,,,
"USC00208034","NORTHPORT NUMBER 2, MI US","45.11667","-85.61667","220.1","1970-04",,,,,,,,,,,,,,
"USC00208034","NORTHPORT NUMBER 2, MI US","45.11667","-85.61667","220.1","1970-05",,,,,,,,,,,,,,
"USC00208034","NORTHPORT NUMBER 2, MI US","45.11667","-85.61667","220.1","1970-06",,,,,,,,,,,,,,
"USC00207068","ROCK 1 E, MI US","46.06667","-87.15","286.5","1970-01",,,,,,,,,,,,,,
"USC00207068","ROCK 1 E, MI US","46.06667","-87.15","286.5","1970-02",,,,,,,,,,,,,,
"USC00207068","ROCK 1 E, MI US","46.06667","-87.15","286.5","1970-03",,,,,,,,,,,,,,
"USC00207068","ROCK 1 E, MI US","46.06667","-87.15","286.5","1970-04",,,,,,,,,,,,,,
"USC00207068","ROCK 1 E, MI US","46.06667","-87.15","286.5","1970-05",,,,,,,,,,,,,,
"USC00207068","ROCK 1 E, MI US","46.06667","-87.15","286.5","1970-06",,,,,,,,,,,,,,
"USC00204075","IONIA, MI US","43.0","-85.08333","244.1","1970-02",,,,,,,,,,,,,,
"USC00204075","IONIA, MI US","43.0","-85.08333","244.1","1970-03",,,,,,,,,,,,,,
"USC00204075","IONIA, MI US","43.0","-85.08333","244.1","1970-04",,,,,,,,,,,,,,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","43.52808","-84.08133","201.7","1970-01","0","0","-8",",0,22,+","43",",0,28,","4316","0","14.8",",0","22.1",",,,0","7.4",",,,0"
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","43.52808","-84.08133","201.7","1970-02","0","0","-9",",0,04,","45",",0,24,+","5542","0","21.2",",0","29.4",",,,0","13.0",",,,0"
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","43.52808","-84.08133","201.7","1970-03","0","0","10",",0,08,","50",",0,21,+","6664","0","28.8",",0","35.6",",,,0","22.0",",,,0"
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","43.52808","-84.08133","201.7","1970-04","12","0","22",",0,03,","84",",0,29,","7265","0","45.4",",0","54.0",",,,0","36.7",",,,0"
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","43.52808","-84.08133","201.7","1970-05","44","0","29",",0,06,","85",",0,21,","7521","0","57.8",",0","67.0",",,,0","48.6",",,,0"
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","43.52808","-84.08133","201.7","1970-06","169","0","45",",0,25,+","90",",0,17,","7580","0","67.2",",0","77.2",",,,0","57.2",",,,0"
"USW00014841","PELLSTON REGIONAL AIRPORT, MI US","45.5644","-84.79291","215.3","1970-01","0","0","-31",",0,21,","34",",0,31,+","4978","0","11.8",",0","22.6",",,,0","0.9",",,,0"
"USW00014841","PELLSTON REGIONAL AIRPORT, MI US","45.5644","-84.79291","215.3","1970-02","0","0","-30",",0,14,","42",",0,17,+","6416","0","13.6",",0","26.9",",,,0","0.4",",,,0"
"USW00014841","PELLSTON REGIONAL AIRPORT, MI US","45.5644","-84.79291","215.3","1970-03","0","0","-14",",0,29,","49",",0,19,","7755","0","21.8",",0","33.8",",,,0","9.8",",,,0"
"USW00014841","PELLSTON REGIONAL AIRPORT, MI US","45.5644","-84.79291","215.3","1970-04","4","0","6",",0,01,","87",",0,29,","8456","0","41.8",",0","53.7",",,,0","29.8",",,,0"
"USW00014841","PELLSTON REGIONAL AIRPORT, MI US","45.5644","-84.79291","215.3","1970-05","12","0","22",",0,06,","86","1,0,29,","8862","0","51.5","1,0","62.8","1,,,0","40.3",",,,0"
"USW00014841","PELLSTON REGIONAL AIRPORT, MI US","45.5644","-84.79291","215.3","1970-06","67","0","30",",0,20,","90",",0,17,","9039","0","60.9",",0","76.5",",,,0","45.4",",,,0"
"USW00014840","MUSKEGON CO AIRPORT, MI US","43.17111","-86.23685","190.3","1970-01","0","0","-5",",0,24,+","45",",0,28,","4108","0","19.2",",0","24.7",",,,0","13.7",",,,0"
"USW00014840","MUSKEGON CO AIRPORT, MI US","43.17111","-86.23685","190.3","1970-02","0","0","-2",",0,04,","43",",0,17,","5287","0","22.9",",0","30.2",",,,0","15.6",",,,0"
"USW00014840","MUSKEGON CO AIRPORT, MI US","43.17111","-86.23685","190.3","1970-03","0","0","8",",0,29,","52",",0,21,","6415","0","28.6",",0","36.6",",,,0","20.6",",,,0"
"USW00014840","MUSKEGON CO AIRPORT, MI US","43.17111","-86.23685","190.3","1970-04","12","0","23",",0,07,","86",",0,29,","6984","0","46.5",",0","55.6",",,,0","37.3",",,,0"
"USW00014840","MUSKEGON CO AIRPORT, MI US","43.17111","-86.23685","190.3","1970-05","59","0","30",",0,06,","88",",0,29,","7237","0","58.4",",0","67.8",",,,0","48.9",",,,0"
"USW00014840","MUSKEGON CO AIRPORT, MI US","43.17111","-86.23685","190.3","1970-06","177","0","43",",0,25,+","88",",0,30,","7296","0","67.0",",0","77.2",",,,0","56.7",",,,0"
"USC00203932","HOUGHTON LAKE 6 WSW, MI US","44.3119","-84.8922","345.9","1970-01","0","0","-16",",0,24,","38",",0,31,+","4705","0","13.3",",0","22.6",",,,0","4.0",",,,0"
"USC00203932","HOUGHTON LAKE 6 WSW, MI US","44.3119","-84.8922","345.9","1970-02","0","0","-28",",0,14,","45","1,0,02,","5948","0","18.7","1,0","30.1","1,,,0","7.2",",,,0"
"USC00203932","HOUGHTON LAKE 6 WSW, MI US","44.3119","-84.8922","345.9","1970-03","0","0","-8","1,0,08,","48",",0,22,","7124","0","25.8","1,0","37.3",",,,0","14.2","1,,,0"
"USC00203932","HOUGHTON LAKE 6 WSW, MI US","44.3119","-84.8922","345.9","1970-04","11","0","13",",0,05,","84",",0,30,+","7794","0","43.0",",0","53.4",",,,0","32.6",",,,0"
"USC00203932","HOUGHTON LAKE 6 WSW, MI US","44.3119","-84.8922","345.9","1970-05","31","0","18",",0,03,","85","1,0,21,","8077","0","55.8","1,0","67.7","1,,,0","43.9",",,,0"
"USC00203932","HOUGHTON LAKE 6 WSW, MI US","44.3119","-84.8922","345.9","1970-06","115","0","30",",0,20,","91",",0,30,","8183","0","64.2",",0","76.8",",,,0","51.7",",,,0"
"USW00014838","MARQUETTE, MI US","46.5458","-87.3795","186.8","1970-01","0","0","-10",",0,19,","40",",0,31,","4657","0","14.8",",0","21.3",",,,0","8.4",",,,0"
"USW00014838","MARQUETTE, MI US","46.5458","-87.3795","186.8","1970-02","0","0","-12",",0,04,+","49",",0,23,","5987","0","17.5",",0","26.5",",,,0","8.5",",,,0"
"USW00014838","MARQUETTE, MI US","46.5458","-87.3795","186.8","1970-03","0","0","5",",0,08,","44",",0,22,","7226","0","25.0",",0","31.9",",,,0","18.2",",,,0"
"USW00014838","MARQUETTE, MI US","46.5458","-87.3795","186.8","1970-04","0","0","22",",0,02,","73",",0,30,","7972","0","40.1",",0","48.3",",,,0","32.0",",,,0"
"USW00014838","MARQUETTE, MI US","46.5458","-87.3795","186.8","1970-05","6","0","30",",0,06,","88",",0,18,","8538","0","46.9",",0","54.7",",,,0","39.2",",,,0"
"USW00014838","MARQUETTE, MI US","46.5458","-87.3795","186.8","1970-06","70","0","39",",0,19,","94",",0,29,","8728","0","60.8",",0","71.6",",,,0","50.0",",,,0"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","1970-01","0","0","-14",",0,18,","46",",0,28,","4196","0","16.4",",0","24.9",",,,0","7.9",",,,0"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","1970-02","0","0","-7",",0,13,","48",",0,24,+","5355","0","23.6",",0","32.5",",,,0","14.7",",,,0"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","1970-03","0","0","6",",0,15,+","52",",0,19,","6470","0","29.0",",0","37.9",",,,0","20.2",",,,0"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","1970-04","15","0","17",",0,03,","81",",0,29,","7042","0","46.5",",0","56.1",",,,0","36.8",",,,0"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","1970-05","55","0","29",",0,06,+","83",",0,21,","7282","0","58.5",",0","69.1",",,,0","48.0",",,,0"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","1970-06","168","0","37",",0,04,","92",",0,30,","7381","0","65.4",",0","77.6",",,,0","53.3",",,,0"
"USC00207217","SAGINAW CON POWER CO, MI US","43.45","-83.96667","182.9","1970-01","0","0","-4",",0,21,","46",",0,29,","3988","0","18.2",",0","25.5",",,,0","10.8",",,,0"
"USC00207217","SAGINAW CON POWER CO, MI US","43.45","-83.96667","182.9","1970-02","0","0","-5",",0,04,","49",",0,01,","5116","0","24.7",",0","33.6",",,,0","15.9",",,,0"
"USC00207217","SAGINAW CON POWER CO, MI US","43.45","-83.96667","182.9","1970-03","0","0","11",",0,14,+","52",",0,21,+","6164","0","31.2",",0","39.6",",,,0","22.8",",,,0"
"USC00207217","SAGINAW CON POWER CO, MI US","43.45","-83.96667","182.9","1970-04","20","0","21",",0,03,","85",",0,29,","6695","0","48.0",",0","58.3",",,,0","37.7",",,,0"
"USC00207217","SAGINAW CON POWER CO, MI US","43.45","-83.96667","182.9","1970-05","81","0","30",",0,06,","86",",0,22,+","6885","0","60.8",",0","72.3",",,,0","49.3",",,,0"
"USC00207217","SAGINAW CON POWER CO, MI US","43.45","-83.96667","182.9","1970-06","236","0","42",",0,04,","91",",0,18,","6928","0","68.8",",0","80.1",",,,0","57.4",",,,0"
"USC00201476","CHARLOTTE, MI US","42.5499","-84.825","274.9","1970-01","0","0","-17",",0,24,","47",",0,29,","4220","0","16.5",",0","26.7",",,,0","6.2",",,,0"
"USC00201476","CHARLOTTE, MI US","42.5499","-84.825","274.9","1970-02","0","0","-13",",0,13,","49",",0,24,+","5394","0","23.1",",0","33.7",",,,0","12.5",",,,0"
"USC00201476","CHARLOTTE, MI US","42.5499","-84.825","274.9","1970-03","0","0","2","1,0,14,","55","1,0,21,","6445","0","30.0","1,0","40.6","1,,,0","19.3","1,,,0"
"USC00201476","CHARLOTTE, MI US","42.5499","-84.825","274.9","1970-04","13","0","15",",0,05,","83",",0,29,","7006","0","46.7",",0","58.6",",,,0","34.9",",,,0"
"USC00201476","CHARLOTTE, MI US","42.5499","-84.825","274.9","1970-05","69","0","21",",0,06,","86",",0,21,","7192","0","60.8",",0","73.5",",,,0","48.1",",,,0"
"USC00201476","CHARLOTTE, MI US","42.5499","-84.825","274.9","1970-06","174","0","37",",0,20,","95",",0,30,","7261","0","66.2",",0","79.6",",,,0","52.8",",,,0"
"USC00204502","LAKE CITY EXPERIMENTAL FARM, MI US","44.3088","-85.205","374.9","1970-01","0","0","-21",",0,21,","38",",0,31,+",,,"14.2",",0","22.7",",,,0","5.7",",,,0"
"USC00204502","LAKE CITY EXPERIMENTAL FARM, MI US","44.3088","-85.205","374.9","1970-02","0","0","-25","1,0,14,","42","1,0,01,",,,"17.7","2,0","29.3","1,,,0","6.1","1,,,0"
"USC00204502","LAKE CITY EXPERIMENTAL FARM, MI US","44.3088","-85.205","374.9","1970-03","0","0","-11","1,0,29,","49","1,0,21,",,,"23.6","1,0","36.1","1,,,0","11.0","1,,,0"
"USC00204502","LAKE CITY EXPERIMENTAL FARM, MI US","44.3088","-85.205","374.9","1970-04","10","0","11",",0,01,","83",",0,29,",,,"42.9",",0","53.6",",,,0","32.2",",,,0"
"USC00204502","LAKE CITY EXPERIMENTAL FARM, MI US","44.3088","-85.205","374.9","1970-05","19","0","23",",0,06,","81",",0,08,",,,"55.4",",0","66.8",",,,0","43.9",",,,0"
"USC00204502","LAKE CITY EXPERIMENTAL FARM, MI US","44.3088","-85.205","374.9","1970-06","87","0","34",",0,20,","92",",0,30,",,,"63.7",",0","77.4",",,,0","50.0",",,,0"
"USC00205558","MONROE, MI US","41.91389","-83.39417","179.8","1970-01","0","0","-10",",0,24,+","48",",0,28,","3950","0","16.9",",0","25.9",",,,0","7.9",",,,0"
"USC00205558","MONROE, MI US","41.91389","-83.39417","179.8","1970-02","0","0","-3",",0,04,","52",",0,24,","5060","0","25.4",",0","33.9",",,,0","16.9",",,,0"
"USC00205558","MONROE, MI US","41.91389","-83.39417","179.8","1970-03","0","0","13",",0,15,+","52",",0,04,","6071","0","32.4",",0","39.3",",,,0","25.5",",,,0"
"USC00205558","MONROE, MI US","41.91389","-83.39417","179.8","1970-04","10","0","26",",0,05,","84",",0,30,","6587","0","48.1",",0","56.8",",,,0","39.5",",,,0"
"USC00205558","MONROE, MI US","41.91389","-83.39417","179.8","1970-05","68","0","34",",0,06,","89",",0,22,","6771","0","60.9",",0","71.0",",,,0","50.8",",,,0"
"USC00205558","MONROE, MI US","41.91389","-83.39417","179.8","1970-06","225","0","45",",0,04,","95",",0,30,","6821","0","68.5",",0","78.5",",,,0","58.6",",,,0"
"USC00205436","MIDLAND NUMBER 2, MI US","43.595","-84.23611","196.6","1970-01","0",,"-4",",0,20,","46",",0,28,","4158",,"17.5",",0","25.1",",,,0","9.8",",,,0"
"USC00205436","MIDLAND NUMBER 2, MI US","43.595","-84.23611","196.6","1970-02","0",,"-5",",0,04,","48",",0,01,","5325",,"23.3",",0","32.1",",,,0","14.4",",,,0"
"USC00205436","MIDLAND NUMBER 2, MI US","43.595","-84.23611","196.6","1970-03","0",,"11",",0,09,","54",",0,21,","6418",,"29.7",",0","37.5",",,,0","22.0",",,,0"
"USC00205436","MIDLAND NUMBER 2, MI US","43.595","-84.23611","196.6","1970-04","13",,"22",",0,11,+","83",",0,29,","6996",,"46.2",",0","55.8",",,,0","36.6",",,,0"
"USC00205436","MIDLAND NUMBER 2, MI US","43.595","-84.23611","196.6","1970-05","63",,"31",",0,06,","88",",0,21,","7256",,"58.2",",0","67.9",",,,0","48.5",",,,0"
"USC00205436","MIDLAND NUMBER 2, MI US","43.595","-84.23611","196.6","1970-06","203",,"46",",0,25,+","93",",0,17,","7309",,"67.9",",0","78.6",",,,0","57.1",",,,0"
"USC00202445","EAU CLAIRE 4 NE, MI US","42.0153","-86.243","256.0","1970-01","0","0","-15",",0,22,","51",",0,28,","3929","0","18.5",",0","26.3",",,,0","10.7",",,,0"
"USC00202445","EAU CLAIRE 4 NE, MI US","42.0153","-86.243","256.0","1970-02","0","0","-8",",0,04,","49",",0,24,","5024","0","25.9",",0","33.3",",,,0","18.5",",,,0"
"USC00202445","EAU CLAIRE 4 NE, MI US","42.0153","-86.243","256.0","1970-03","0","0","10",",0,15,","51",",0,04,","6044","0","32.1",",0","39.5",",,,0","24.7",",,,0"
"USC00202445","EAU CLAIRE 4 NE, MI US","42.0153","-86.243","256.0","1970-04","18","0","26",",0,10,+","81",",0,29,","6529","0","49.5",",0","59.2",",,,0","39.7",",,,0"
"USC00202445","EAU CLAIRE 4 NE, MI US","42.0153","-86.243","256.0","1970-05","101","0","28",",0,06,","87",",0,21,","6699","0","62.2",",0","72.5",",,,0","51.9",",,,0"
"USC00202445","EAU CLAIRE 4 NE, MI US","42.0153","-86.243","256.0","1970-06","268","0","45",",0,04,","93",",0,30,","6749","0","68.9",",0","79.0",",,,0","58.8",",,,0"
